id,clim_year,clim_month,clim_date,cwd,pck,ppt_mm,tmin,tmax
CACO2,1975,4,197504,0,0,46.10000069,1.059999976,12.44999972
CACO3,1975,4,197504,33.8000005,0,58.60000087,2.299999949,14.99999966
CACO1,1975,4,197504,0,0,62.30000093,0.499999989,9.659999784
CAIN2,1975,4,197504,99.90000149,0,10.60000016,3.489999922,17.56999961
CAIN3,1975,4,197504,60.4000009,0,32.00000048,1.229999973,15.35999966
CAIN4,1975,4,197504,82.30000123,0,20.4000003,3.249999927,14.42999968
STBR3,1975,4,197504,31.70000047,0,35.50000053,3.969999911,16.12999964
STBR1,1975,4,197504,22.10000033,0,21.20000032,3.879999913,17.7399996
STBR2,1975,4,197504,0,0,42.00000063,3.099999931,14.34999968
STDI,1975,4,197504,0,0,93.30000139,2.509999944,13.78999969
STDR2,1975,4,197504,0,0,83.30000124,4.879999891,16.38999963
STGL3,1975,4,197504,0,0,42.00000063,3.099999931,14.34999968
STGL2,1975,4,197504,0,0,74.60000111,4.109999908,12.33999972
STGL1,1975,4,197504,0,0,77.00000115,2.079999954,11.35999975
STIN,1975,4,197504,7.200000107,0,37.60000056,1.649999963,15.70999965
STPO3,1975,4,197504,0,0,82.90000124,2.759999938,15.23999966
STPO2,1975,4,197504,0,0,182.2000027,-2.149999952,10.66999976
STPO1,1975,4,197504,0,0,123.1000018,2.469999945,13.65999969
STTO-SC,1975,4,197504,0,0,86.00000128,2.649999941,15.63999965
STTO-IH,1975,4,197504,0,0,107.6000016,2.539999943,15.76999965
STTO-BH,1975,4,197504,0,0,81.90000122,2.589999942,15.42999966
STTO-TM2,1975,4,197504,0,0,99.30000148,3.629999919,15.29999966
CAAM,1975,5,197505,126.4000019,0,2.600000039,7.469999833,23.91999947
CAAN2,1975,5,197505,161.3000024,0,0.200000003,5.079999886,25.82999942
CAAN1,1975,5,197505,162.4000024,0,0.100000001,6.739999849,26.41999941
CACO2,1975,5,197505,141.1000021,0,2.600000039,6.769999849,23.10999948
CACO3,1975,5,197505,169.4000025,0,2.00000003,9.169999795,25.44999943
CACO1,1975,5,197505,11.90000018,0,1.200000018,8.219999816,20.21999955
CAIN2,1975,5,197505,173.9000026,0,0.600000009,10.28999977,28.08999937
CAIN3,1975,5,197505,164.3000024,0,0.200000003,6.589999853,25.30999943
CAIN4,1975,5,197505,164.4000024,0,0.100000001,8.909999801,24.15999946
STBR3,1975,5,197505,160.1000024,0,1.400000021,8.689999806,25.92999942
STBR1,1975,5,197505,165.3000025,0,0.300000004,10.16999977,27.95999938
STBR2,1975,5,197505,108.9000016,0,1.100000016,9.279999793,25.25999944
STDI,1975,5,197505,135.000002,0,4.300000064,9.079999797,24.67999945
STDR2,1975,5,197505,105.5000016,0,4.200000063,10.54999976,26.51999941
STGL3,1975,5,197505,108.9000016,0,1.100000016,9.279999793,25.25999944
STGL2,1975,5,197505,78.60000117,0,1.900000028,10.71999976,21.45999952
STGL1,1975,5,197505,129.3000019,0,3.000000045,7.829999825,21.82999951
STIN,1975,5,197505,155.0000023,0,0.100000001,6.989999844,25.64999943
STPO3,1975,5,197505,0,0,10.60000016,8.109999819,25.47999943
STPO2,1975,5,197505,65.30000097,0,29.40000044,4.119999908,21.52999952
STPO1,1975,5,197505,68.00000101,0,9.000000134,8.899999801,24.12999946
STTO-SC,1975,5,197505,0,0,8.900000133,8.319999814,25.76999942
STTO-IH,1975,5,197505,38.40000057,0,12.30000018,8.979999799,26.50999941
STTO-BH,1975,5,197505,92.40000138,0,3.600000054,8.619999807,26.09999942
