"","DATE","Tmax","Tmin","Year","Month","Day","JDay","Hour","Temp"
"4983",2022-06-01 14:00:00,43.0833333333333,13.0833333333333,2022,6,1,152,14,42.9166666666667
"4984",2022-06-01 15:00:00,43.0833333333333,13.0833333333333,2022,6,1,152,15,43.0833333333333
"4985",2022-06-01 16:00:00,43.0833333333333,13.0833333333333,2022,6,1,152,16,42.75
"4986",2022-06-01 17:00:00,43.0833333333333,13.0833333333333,2022,6,1,152,17,40.25
"4987",2022-06-01 18:00:00,43.0833333333333,13.0833333333333,2022,6,1,152,18,37.0416666666667
"4988",2022-06-01 19:00:00,43.0833333333333,13.0833333333333,2022,6,1,152,19,32.6666666666667
"4989",2022-06-01 20:00:00,43.0833333333333,13.0833333333333,2022,6,1,152,20,27.4583333333333
"4990",2022-06-01 21:00:00,43.0833333333333,13.0833333333333,2022,6,1,152,21,24.3333333333333
"4991",2022-06-01 22:00:00,43.0833333333333,13.0833333333333,2022,6,1,152,22,22.1666666666667
"4992",2022-06-01 23:00:00,43.0833333333333,13.0833333333333,2022,6,1,152,23,20.5416666666667
"4993",2022-06-02 00:00:00,42.875,15.9583333333333,2022,6,2,153,0,19.5833333333333
"4994",2022-06-02 01:00:00,42.875,15.9583333333333,2022,6,2,153,1,18.9166666666667
"4995",2022-06-02 02:00:00,42.875,15.9583333333333,2022,6,2,153,2,18.2083333333333
"4996",2022-06-02 03:00:00,42.875,15.9583333333333,2022,6,2,153,3,17.4166666666667
"4997",2022-06-02 04:00:00,42.875,15.9583333333333,2022,6,2,153,4,16.9583333333333
"4998",2022-06-02 05:00:00,42.875,15.9583333333333,2022,6,2,153,5,16.4583333333333
"4999",2022-06-02 06:00:00,42.875,15.9583333333333,2022,6,2,153,6,15.9583333333333
"5000",2022-06-02 07:00:00,42.875,15.9583333333333,2022,6,2,153,7,18.125
"5001",2022-06-02 08:00:00,42.875,15.9583333333333,2022,6,2,153,8,23.125
"5002",2022-06-02 09:00:00,42.875,15.9583333333333,2022,6,2,153,9,27.9166666666667
"5003",2022-06-02 10:00:00,42.875,15.9583333333333,2022,6,2,153,10,34.625
"5004",2022-06-02 11:00:00,42.875,15.9583333333333,2022,6,2,153,11,38.5416666666667
"5005",2022-06-02 12:00:00,42.875,15.9583333333333,2022,6,2,153,12,39.75
"5006",2022-06-02 13:00:00,42.875,15.9583333333333,2022,6,2,153,13,41.8333333333333
"5007",2022-06-02 14:00:00,42.875,15.9583333333333,2022,6,2,153,14,42.875
"5008",2022-06-02 15:00:00,42.875,15.9583333333333,2022,6,2,153,15,39.0416666666667
"5009",2022-06-02 16:00:00,42.875,15.9583333333333,2022,6,2,153,16,39.4166666666667
"5010",2022-06-02 17:00:00,42.875,15.9583333333333,2022,6,2,153,17,38.875
"5011",2022-06-02 18:00:00,42.875,15.9583333333333,2022,6,2,153,18,35.4166666666667
"5012",2022-06-02 19:00:00,42.875,15.9583333333333,2022,6,2,153,19,32.8333333333333
"5013",2022-06-02 20:00:00,42.875,15.9583333333333,2022,6,2,153,20,27.25
"5014",2022-06-02 21:00:00,42.875,15.9583333333333,2022,6,2,153,21,23.5833333333333
"5015",2022-06-02 22:00:00,42.875,15.9583333333333,2022,6,2,153,22,21.5
"5016",2022-06-02 23:00:00,42.875,15.9583333333333,2022,6,2,153,23,19.75
"5017",2022-06-03 00:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,0,18.1666666666667
"5018",2022-06-03 01:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,1,16.7916666666667
"5019",2022-06-03 02:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,2,15.8333333333333
"5020",2022-06-03 03:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,3,15.4166666666667
"5021",2022-06-03 04:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,4,15.0833333333333
"5022",2022-06-03 05:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,5,15.0416666666667
"5023",2022-06-03 06:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,6,15.1666666666667
"5024",2022-06-03 07:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,7,18.875
"5025",2022-06-03 08:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,8,24.375
"5026",2022-06-03 09:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,9,30.4166666666667
"5027",2022-06-03 10:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,10,34.125
"5028",2022-06-03 11:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,11,36.6666666666667
"5029",2022-06-03 12:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,12,38.2916666666667
"5030",2022-06-03 13:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,13,37.5833333333333
"5031",2022-06-03 14:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,14,32.625
"5032",2022-06-03 15:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,15,32
"5033",2022-06-03 16:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,16,32.5416666666667
"5034",2022-06-03 17:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,17,32.2083333333333
"5035",2022-06-03 18:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,18,28.125
"5036",2022-06-03 19:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,19,25.0416666666667
"5037",2022-06-03 20:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,20,22.5
"5038",2022-06-03 21:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,21,20.125
"5039",2022-06-03 22:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,22,18.8333333333333
"5040",2022-06-03 23:00:00,38.2916666666667,15.0416666666667,2022,6,3,154,23,18.4166666666667
"5041",2022-06-04 00:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,0,18.0833333333333
"5042",2022-06-04 01:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,1,17.3333333333333
"5043",2022-06-04 02:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,2,16.875
"5044",2022-06-04 03:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,3,16.8333333333333
"5045",2022-06-04 04:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,4,16.5
"5046",2022-06-04 05:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,5,16
"5047",2022-06-04 06:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,6,15.9166666666667
"5048",2022-06-04 07:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,7,17.6666666666667
"5049",2022-06-04 08:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,8,20.9166666666667
"5050",2022-06-04 09:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,9,23.5
"5051",2022-06-04 10:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,10,25.1666666666667
"5052",2022-06-04 11:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,11,26.375
"5053",2022-06-04 12:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,12,28.3333333333333
"5054",2022-06-04 13:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,13,31.9583333333333
"5055",2022-06-04 14:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,14,30.7916666666667
"5056",2022-06-04 15:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,15,31.9583333333333
"5057",2022-06-04 16:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,16,30.2916666666667
"5058",2022-06-04 17:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,17,29.75
"5059",2022-06-04 18:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,18,26.25
"5060",2022-06-04 19:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,19,23.4166666666667
"5061",2022-06-04 20:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,20,21.3333333333333
"5062",2022-06-04 21:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,21,20.2916666666667
"5063",2022-06-04 22:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,22,19.3333333333333
"5064",2022-06-04 23:00:00,31.9583333333333,15.9166666666667,2022,6,4,155,23,18.9166666666667
"5065",2022-06-05 00:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,0,18.8333333333333
"5066",2022-06-05 01:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,1,18
"5067",2022-06-05 02:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,2,17.375
"5068",2022-06-05 03:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,3,17.1666666666667
"5069",2022-06-05 04:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,4,16.875
"5070",2022-06-05 05:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,5,16.7083333333333
"5071",2022-06-05 06:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,6,16.875
"5072",2022-06-05 07:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,7,16.875
"5073",2022-06-05 08:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,8,17.75
"5074",2022-06-05 09:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,9,20.4166666666667
"5075",2022-06-05 10:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,10,24.1666666666667
"5076",2022-06-05 11:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,11,25.5833333333333
"5077",2022-06-05 12:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,12,31.1666666666667
"5078",2022-06-05 13:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,13,35.2916666666667
"5079",2022-06-05 14:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,14,34
"5080",2022-06-05 15:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,15,37.0416666666667
"5081",2022-06-05 16:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,16,37.2083333333333
"5082",2022-06-05 17:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,17,35.5
"5083",2022-06-05 18:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,18,32
"5084",2022-06-05 19:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,19,29.0416666666667
"5085",2022-06-05 20:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,20,25.1666666666667
"5086",2022-06-05 21:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,21,22.3333333333333
"5087",2022-06-05 22:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,22,21.0833333333333
"5088",2022-06-05 23:00:00,37.2083333333333,16.7083333333333,2022,6,5,156,23,19.75
"5089",2022-06-06 00:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,0,19.2083333333333
"5090",2022-06-06 01:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,1,18.25
"5091",2022-06-06 02:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,2,17.2916666666667
"5092",2022-06-06 03:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,3,16.75
"5093",2022-06-06 04:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,4,15.875
"5094",2022-06-06 05:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,5,14.875
"5095",2022-06-06 06:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,6,14.2916666666667
"5096",2022-06-06 07:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,7,18.1666666666667
"5097",2022-06-06 08:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,8,23.9166666666667
"5098",2022-06-06 09:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,9,28.125
"5099",2022-06-06 10:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,10,31.5833333333333
"5100",2022-06-06 11:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,11,35
"5101",2022-06-06 12:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,12,38.2083333333333
"5102",2022-06-06 13:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,13,38.8333333333333
"5103",2022-06-06 14:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,14,39.3333333333333
"5104",2022-06-06 15:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,15,39.6666666666667
"5105",2022-06-06 16:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,16,39.5
"5106",2022-06-06 17:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,17,37.0416666666667
"5107",2022-06-06 18:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,18,33.9166666666667
"5108",2022-06-06 19:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,19,31
"5109",2022-06-06 20:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,20,27.5833333333333
"5110",2022-06-06 21:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,21,24.125
"5111",2022-06-06 22:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,22,22.25
"5112",2022-06-06 23:00:00,39.6666666666667,14.2916666666667,2022,6,6,157,23,21.0833333333333
"5113",2022-06-07 00:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,0,20.0416666666667
"5114",2022-06-07 01:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,1,18.7916666666667
"5115",2022-06-07 02:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,2,17.75
"5116",2022-06-07 03:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,3,16.875
"5117",2022-06-07 04:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,4,16
"5118",2022-06-07 05:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,5,15.125
"5119",2022-06-07 06:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,6,14.8333333333333
"5120",2022-06-07 07:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,7,18.6666666666667
"5121",2022-06-07 08:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,8,25.2083333333333
"5122",2022-06-07 09:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,9,30.0416666666667
"5123",2022-06-07 10:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,10,34.875
"5124",2022-06-07 11:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,11,38.5
"5125",2022-06-07 12:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,12,42.125
"5126",2022-06-07 13:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,13,42.375
"5127",2022-06-07 14:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,14,43.375
"5128",2022-06-07 15:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,15,43.4166666666667
"5129",2022-06-07 16:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,16,43.0833333333333
"5130",2022-06-07 17:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,17,39.375
"5131",2022-06-07 18:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,18,37.3333333333333
"5132",2022-06-07 19:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,19,34.5
"5133",2022-06-07 20:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,20,27.625
"5134",2022-06-07 21:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,21,23.5416666666667
"5135",2022-06-07 22:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,22,21.125
"5136",2022-06-07 23:00:00,43.4166666666667,14.8333333333333,2022,6,7,158,23,19.4166666666667
"5137",2022-06-08 00:00:00,43.875,16.1666666666667,2022,6,8,159,0,18.3333333333333
"5138",2022-06-08 01:00:00,43.875,16.1666666666667,2022,6,8,159,1,17.625
"5139",2022-06-08 02:00:00,43.875,16.1666666666667,2022,6,8,159,2,16.8333333333333
"5140",2022-06-08 03:00:00,43.875,16.1666666666667,2022,6,8,159,3,16.5833333333333
"5141",2022-06-08 04:00:00,43.875,16.1666666666667,2022,6,8,159,4,16.2083333333333
"5142",2022-06-08 05:00:00,43.875,16.1666666666667,2022,6,8,159,5,16.1666666666667
"5143",2022-06-08 06:00:00,43.875,16.1666666666667,2022,6,8,159,6,16.3333333333333
"5144",2022-06-08 07:00:00,43.875,16.1666666666667,2022,6,8,159,7,19.375
"5145",2022-06-08 08:00:00,43.875,16.1666666666667,2022,6,8,159,8,23.3333333333333
"5146",2022-06-08 09:00:00,43.875,16.1666666666667,2022,6,8,159,9,28.625
"5147",2022-06-08 10:00:00,43.875,16.1666666666667,2022,6,8,159,10,31.75
"5148",2022-06-08 11:00:00,43.875,16.1666666666667,2022,6,8,159,11,38.9583333333333
"5149",2022-06-08 12:00:00,43.875,16.1666666666667,2022,6,8,159,12,43
"5150",2022-06-08 13:00:00,43.875,16.1666666666667,2022,6,8,159,13,43.875
"5151",2022-06-08 14:00:00,43.875,16.1666666666667,2022,6,8,159,14,42.1666666666667
"5152",2022-06-08 15:00:00,43.875,16.1666666666667,2022,6,8,159,15,43.625
"5153",2022-06-08 16:00:00,43.875,16.1666666666667,2022,6,8,159,16,43
"5154",2022-06-08 17:00:00,43.875,16.1666666666667,2022,6,8,159,17,39.7083333333333
"5155",2022-06-08 18:00:00,43.875,16.1666666666667,2022,6,8,159,18,36.375
"5156",2022-06-08 19:00:00,43.875,16.1666666666667,2022,6,8,159,19,32.625
"5157",2022-06-08 20:00:00,43.875,16.1666666666667,2022,6,8,159,20,27.9166666666667
"5158",2022-06-08 21:00:00,43.875,16.1666666666667,2022,6,8,159,21,24.5416666666667
"5159",2022-06-08 22:00:00,43.875,16.1666666666667,2022,6,8,159,22,22.5416666666667
"5160",2022-06-08 23:00:00,43.875,16.1666666666667,2022,6,8,159,23,21.125
"5161",2022-06-09 00:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,0,19.9166666666667
"5162",2022-06-09 01:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,1,18.875
"5163",2022-06-09 02:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,2,17.8333333333333
"5164",2022-06-09 03:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,3,17.25
"5165",2022-06-09 04:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,4,16.75
"5166",2022-06-09 05:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,5,16.3333333333333
"5167",2022-06-09 06:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,6,16.5833333333333
"5168",2022-06-09 07:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,7,19.625
"5169",2022-06-09 08:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,8,26.4166666666667
"5170",2022-06-09 09:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,9,31.875
"5171",2022-06-09 10:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,10,37.5
"5172",2022-06-09 11:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,11,42.2083333333333
"5173",2022-06-09 12:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,12,46.0416666666667
"5174",2022-06-09 13:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,13,46.6666666666667
"5175",2022-06-09 14:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,14,47.3333333333333
"5176",2022-06-09 15:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,15,46.875
"5177",2022-06-09 16:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,16,43
"5178",2022-06-09 17:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,17,43.9166666666667
"5179",2022-06-09 18:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,18,38.4583333333333
"5180",2022-06-09 19:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,19,33.8333333333333
"5181",2022-06-09 20:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,20,30.1666666666667
"5182",2022-06-09 21:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,21,27.7916666666667
"5183",2022-06-09 22:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,22,26.2916666666667
"5184",2022-06-09 23:00:00,47.3333333333333,16.3333333333333,2022,6,9,160,23,25.25
"5185",2022-06-10 00:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,0,23.875
"5186",2022-06-10 01:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,1,22.3333333333333
"5187",2022-06-10 02:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,2,21.25
"5188",2022-06-10 03:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,3,20.25
"5189",2022-06-10 04:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,4,19.7083333333333
"5190",2022-06-10 05:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,5,20.3333333333333
"5191",2022-06-10 06:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,6,20.2083333333333
"5192",2022-06-10 07:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,7,24.75
"5193",2022-06-10 08:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,8,31.3333333333333
"5194",2022-06-10 09:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,9,36.4166666666667
"5195",2022-06-10 10:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,10,38.1666666666667
"5196",2022-06-10 11:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,11,42.1666666666667
"5197",2022-06-10 12:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,12,45.9166666666667
"5198",2022-06-10 13:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,13,47
"5199",2022-06-10 14:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,14,47.5833333333333
"5200",2022-06-10 15:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,15,47.0416666666667
"5201",2022-06-10 16:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,16,45.9583333333333
"5202",2022-06-10 17:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,17,45
"5203",2022-06-10 18:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,18,42.1666666666667
"5204",2022-06-10 19:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,19,38.125
"5205",2022-06-10 20:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,20,33.5416666666667
"5206",2022-06-10 21:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,21,29.5
"5207",2022-06-10 22:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,22,26.9583333333333
"5208",2022-06-10 23:00:00,47.5833333333333,19.7083333333333,2022,6,10,161,23,25.25
"5209",2022-06-11 00:00:00,49.125,19.3333333333333,2022,6,11,162,0,23.75
"5210",2022-06-11 01:00:00,49.125,19.3333333333333,2022,6,11,162,1,22.625
"5211",2022-06-11 02:00:00,49.125,19.3333333333333,2022,6,11,162,2,21.75
"5212",2022-06-11 03:00:00,49.125,19.3333333333333,2022,6,11,162,3,20.7083333333333
"5213",2022-06-11 04:00:00,49.125,19.3333333333333,2022,6,11,162,4,19.75
"5214",2022-06-11 05:00:00,49.125,19.3333333333333,2022,6,11,162,5,19.3333333333333
"5215",2022-06-11 06:00:00,49.125,19.3333333333333,2022,6,11,162,6,19.375
"5216",2022-06-11 07:00:00,49.125,19.3333333333333,2022,6,11,162,7,24.5
"5217",2022-06-11 08:00:00,49.125,19.3333333333333,2022,6,11,162,8,29.9166666666667
"5218",2022-06-11 09:00:00,49.125,19.3333333333333,2022,6,11,162,9,35.4166666666667
"5219",2022-06-11 10:00:00,49.125,19.3333333333333,2022,6,11,162,10,40.875
"5220",2022-06-11 11:00:00,49.125,19.3333333333333,2022,6,11,162,11,45.0833333333333
"5221",2022-06-11 12:00:00,49.125,19.3333333333333,2022,6,11,162,12,48.7916666666667
